YEAR,MO,DY,HR,PS,TS,SNODP,WD10M,ALLSKY_SFC_SW_DWN,RH2M,T2MDEW,WS2M,T2M,PRECTOTCORR
2021,7,10,13,101.11,28.97,0.0,44.9,1.83,51.54,18.6,2.52,29.62,0.1
2021,7,10,14,101.08,28.16,0.0,45.0,1.3,53.17,18.78,2.45,29.28,0.07
2021,7,10,15,101.06,27.54,0.0,43.3,0.75,57.27,19.36,2.12,28.63,0.03
2021,7,10,16,101.05,25.7,0.0,41.3,0.31,65.57,20.27,1.79,27.28,0.01
2021,7,10,17,101.06,23.7,0.0,38.0,0.04,70.27,19.63,1.68,25.41,0.0
2021,7,10,18,101.09,23.03,0.0,38.2,0.0,71.34,19.0,1.82,24.49,0.0
2021,7,10,19,101.08,22.72,0.0,39.1,0.0,73.0,18.78,1.95,23.9,0.01
2021,7,10,20,101.08,22.49,0.0,40.8,0.0,73.6,18.49,2.22,23.44,0.01
2021,7,10,21,101.08,22.36,0.0,41.6,0.0,74.36,18.34,2.35,23.12,0.01
2021,7,10,22,101.06,22.18,0.0,42.5,0.0,75.09,18.25,2.38,22.88,0.01
2021,7,10,23,101.04,21.93,0.0,44.3,0.0,75.6,18.1,2.42,22.6,0.01
2021,7,11,0,101.01,21.57,0.0,45.6,0.0,76.27,17.87,2.48,22.22,0.02
2021,7,11,1,100.98,21.17,0.0,46.8,0.0,77.25,17.61,2.55,21.75,0.03
2021,7,11,2,100.99,21.26,0.0,47.7,0.03,78.17,17.58,2.62,21.53,0.03
2021,7,11,3,101.0,22.86,0.0,48.2,0.31,75.89,18.12,2.96,22.57,0.01
2021,7,11,4,101.02,24.22,0.0,47.6,0.77,71.03,17.91,3.36,23.45,0.02
2021,7,11,5,101.04,25.81,0.0,45.5,1.29,68.68,18.52,3.05,24.65,0.05
2021,7,11,6,101.04,27.43,0.0,49.1,1.79,59.25,18.16,3.05,26.77,0.04
2021,7,11,7,101.05,28.54,0.0,50.9,2.18,54.4,17.9,3.06,27.94,0.08
2021,7,11,8,101.03,29.28,0.0,52.7,2.37,52.8,18.01,2.89,28.57,0.19
2021,7,11,9,100.99,29.82,0.0,55.5,2.62,51.7,18.1,2.62,29.02,0.2
2021,7,11,10,100.96,30.05,0.0,58.2,2.44,50.57,18.06,2.31,29.37,0.22
2021,7,11,11,100.92,30.02,0.0,59.1,2.31,49.34,17.95,2.0,29.67,0.24
2021,7,11,12,100.9,29.69,0.0,57.6,1.83,48.29,17.78,1.72,29.85,0.24
2021,7,11,13,100.88,29.24,0.0,53.1,1.46,47.58,17.63,1.49,29.94,0.23
2021,7,11,14,100.87,28.51,0.0,45.5,1.02,47.51,17.52,1.29,29.84,0.22
2021,7,11,15,100.87,28.73,0.0,33.8,0.58,49.37,17.83,1.08,29.53,0.16
2021,7,11,16,100.88,26.34,0.0,25.2,0.25,54.61,18.38,1.1,28.45,0.05
2021,7,11,17,100.91,24.01,0.0,11.0,0.04,60.85,18.54,1.09,26.72,0.02
2021,7,11,18,100.93,23.08,0.0,6.4,0.0,62.87,17.96,1.29,25.54,0.03
2021,7,11,19,100.93,22.57,0.0,7.2,0.0,66.83,17.94,1.41,24.5,0.03
2021,7,11,20,100.93,22.12,0.0,11.3,0.0,69.26,17.73,1.56,23.67,0.02
2021,7,11,21,100.92,21.81,0.0,17.2,0.0,70.18,17.45,1.72,23.16,0.02
2021,7,11,22,100.9,21.62,0.0,24.4,0.0,70.46,17.21,1.84,22.85,0.01
2021,7,11,23,100.88,21.44,0.0,31.9,0.0,70.3,16.93,1.93,22.6,0.01
2021,7,12,0,100.87,21.25,0.0,38.3,0.0,70.12,16.69,2.01,22.38,0.0
2021,7,12,1,100.87,21.06,0.0,42.5,0.0,70.88,16.6,2.03,22.12,0.0
2021,7,12,2,100.88,21.24,0.0,44.5,0.03,72.62,16.83,1.99,21.97,0.0
2021,7,12,3,100.89,22.95,0.0,43.8,0.28,74.84,18.13,1.89,22.82,0.0
2021,7,12,4,100.92,24.27,0.0,39.2,0.75,68.93,17.64,2.27,23.67,0.02
2021,7,12,5,100.95,25.66,0.0,28.0,1.31,68.1,18.08,2.01,24.33,0.1
2021,7,12,6,100.96,27.21,0.0,30.2,1.81,60.69,17.95,1.7,26.14,0.08
2021,7,12,7,100.97,28.31,0.0,29.8,2.28,55.71,17.77,1.59,27.41,0.11
2021,7,12,8,100.97,29.04,0.0,24.3,2.3,53.59,17.74,1.67,28.02,0.2
2021,7,12,9,100.95,29.75,0.0,19.7,2.51,51.47,17.71,1.66,28.67,0.23
2021,7,12,10,100.93,30.11,0.0,14.0,2.03,49.56,17.66,1.56,29.27,0.29
2021,7,12,11,100.91,29.96,0.0,6.1,2.25,48.75,17.7,1.52,29.59,0.35
2021,7,12,12,100.9,29.67,0.0,356.5,1.99,48.74,17.82,1.52,29.73,0.34
2021,7,12,13,100.89,29.17,0.0,349.0,1.79,49.67,18.03,1.58,29.63,0.32
2021,7,12,14,100.87,28.31,0.0,345.0,1.37,51.8,18.37,1.57,29.27,0.26
2021,7,12,15,100.86,28.02,0.0,349.4,0.79,55.31,18.92,1.37,28.75,0.23
2021,7,12,16,100.86,26.14,0.0,359.4,0.32,61.74,19.66,1.23,27.67,0.11
2021,7,12,17,100.88,24.3,0.0,11.7,0.04,67.98,19.73,1.1,26.08,0.09
2021,7,12,18,100.89,23.51,0.0,22.8,0.0,68.17,19.05,1.17,25.33,0.02
2021,7,12,19,100.89,23.04,0.0,31.6,0.0,69.67,18.87,1.19,24.77,0.01
2021,7,12,20,100.9,22.64,0.0,37.5,0.0,71.29,18.66,1.28,24.19,0.0
2021,7,12,21,100.91,22.28,0.0,39.7,0.0,72.27,18.32,1.49,23.59,0.0
2021,7,12,22,100.91,21.96,0.0,38.1,0.0,72.54,17.85,1.83,23.03,0.0
2021,7,12,23,100.91,21.74,0.0,36.1,0.0,74.76,17.79,2.06,22.47,0.01
2021,7,13,0,100.91,21.54,0.0,35.0,0.0,78.02,17.91,2.19,21.91,0.02
2021,7,13,1,100.91,21.35,0.0,35.3,0.0,81.08,18.05,2.29,21.42,0.05
2021,7,13,2,100.92,21.55,0.0,40.7,0.03,83.82,18.34,2.44,21.19,0.08
2021,7,13,3,100.94,23.08,0.0,52.8,0.22,82.41,19.07,3.09,22.21,0.26
2021,7,13,4,100.97,24.43,0.0,64.4,0.57,80.29,19.58,3.37,23.17,0.77
2021,7,13,5,101.01,25.76,0.0,74.9,1.0,74.85,19.78,3.44,24.53,1.8
2021,7,13,6,101.05,26.63,0.0,68.2,1.49,70.64,19.67,3.36,25.39,2.0
2021,7,13,7,101.05,27.41,0.0,53.4,1.9,67.37,19.56,3.36,26.06,1.64
2021,7,13,8,101.04,28.18,0.0,44.7,2.1,63.61,19.32,3.42,26.78,0.63
2021,7,13,9,101.04,28.72,0.0,44.0,2.13,60.56,19.1,3.46,27.4,0.25
2021,7,13,10,101.03,28.88,0.0,46.5,1.95,60.06,19.24,3.54,27.7,0.3
2021,7,13,11,101.03,28.93,0.0,47.6,1.85,60.61,19.56,3.45,27.87,0.37
2021,7,13,12,101.01,28.7,0.0,46.7,1.65,61.36,19.8,3.18,27.92,0.38
2021,7,13,13,100.99,28.29,0.0,43.1,1.56,62.05,19.96,2.89,27.89,0.46
2021,7,13,14,100.97,27.57,0.0,37.9,1.34,62.92,20.05,2.61,27.74,0.52
2021,7,13,15,100.95,26.7,0.0,30.7,0.79,65.96,20.41,2.17,27.31,0.33
2021,7,13,16,100.96,25.61,0.0,20.7,0.32,72.15,21.06,1.72,26.47,0.15
2021,7,13,17,100.97,24.44,0.0,13.8,0.04,75.43,20.69,1.7,25.33,0.06
2021,7,13,18,100.99,23.85,0.0,17.8,0.0,76.41,20.25,1.9,24.65,0.0
2021,7,13,19,101.0,23.37,0.0,28.1,0.0,77.54,19.95,1.98,24.1,0.0
2021,7,13,20,101.01,22.86,0.0,39.0,0.0,77.76,19.48,2.02,23.57,0.0
2021,7,13,21,101.02,22.48,0.0,44.6,0.0,77.86,19.09,2.04,23.16,0.0
2021,7,13,22,101.04,22.19,0.0,45.5,0.0,78.61,18.9,2.02,22.8,0.0
2021,7,13,23,101.04,21.92,0.0,43.9,0.0,79.72,18.79,2.02,22.46,0.0
2021,7,14,0,101.05,21.7,0.0,39.7,0.0,81.02,18.71,2.06,22.11,0.0
2021,7,14,1,101.07,21.51,0.0,34.6,0.0,82.53,18.64,2.16,21.75,0.0
2021,7,14,2,101.08,21.76,0.0,31.6,0.03,83.42,18.67,2.3,21.6,0.0
2021,7,14,3,101.1,23.66,0.0,33.0,0.29,78.94,19.09,2.9,22.92,0.0
2021,7,14,4,101.13,25.22,0.0,35.1,0.83,73.8,19.07,3.24,24.03,0.0
2021,7,14,5,101.16,27.04,0.0,40.2,1.37,67.39,19.28,2.99,25.75,0.0
2021,7,14,6,101.17,28.7,0.0,55.3,1.84,58.77,19.06,3.16,27.86,0.0
2021,7,14,7,101.18,29.87,0.0,67.2,2.6,55.58,19.2,3.07,28.97,0.0
2021,7,14,8,101.19,30.68,0.0,77.0,3.04,52.97,19.07,3.0,29.67,0.01
2021,7,14,9,101.18,31.26,0.0,83.7,3.17,50.81,18.85,2.87,30.15,0.01
2021,7,14,10,101.16,31.53,0.0,86.4,3.11,49.3,18.68,2.63,30.48,0.01
2021,7,14,11,101.13,31.55,0.0,86.8,2.7,48.12,18.49,2.27,30.69,0.01
2021,7,14,12,101.12,31.23,0.0,84.7,2.43,47.02,18.22,1.93,30.8,0.01
2021,7,14,13,101.1,30.51,0.0,80.6,2.05,46.28,17.92,1.68,30.75,0.0
2021,7,14,14,101.08,29.74,0.0,76.4,1.53,46.23,17.78,1.52,30.6,0.0
2021,7,14,15,101.07,29.55,0.0,74.5,0.93,48.8,18.2,1.27,30.14,0.0
2021,7,14,16,101.06,27.33,0.0,76.0,0.36,55.15,19.07,1.15,29.0,0.0
2021,7,14,17,101.06,24.95,0.0,90.0,0.05,60.26,18.92,1.08,27.3,0.0
2021,7,14,18,101.08,24.01,0.0,96.4,0.0,59.97,17.93,1.26,26.31,0.0
2021,7,14,19,101.08,23.4,0.0,96.7,0.0,59.17,16.91,1.63,25.45,0.0
2021,7,14,20,101.08,22.83,0.0,93.1,0.0,60.04,16.31,1.91,24.55,0.0
2021,7,14,21,101.08,22.3,0.0,88.5,0.0,62.49,16.26,1.94,23.84,0.0
2021,7,14,22,101.08,21.86,0.0,82.0,0.0,64.1,16.31,1.81,23.46,0.0
2021,7,14,23,101.08,21.48,0.0,72.0,0.0,65.23,16.37,1.69,23.24,0.0
2021,7,15,0,101.07,21.13,0.0,60.3,0.0,67.21,16.43,1.73,22.83,0.0
2021,7,15,1,101.07,20.85,0.0,53.3,0.0,70.35,16.48,1.92,22.15,0.0
2021,7,15,2,101.08,21.05,0.0,52.5,0.03,73.29,16.6,2.16,21.62,0.0
2021,7,15,3,101.09,23.44,0.0,54.8,0.45,74.27,17.76,2.4,22.58,0.0
2021,7,15,4,101.1,25.16,0.0,56.6,1.07,66.4,17.11,3.09,23.8,0.0
2021,7,15,5,101.11,26.93,0.0,57.6,1.7,61.39,17.17,2.81,25.14,0.0
2021,7,15,6,101.11,28.8,0.0,67.5,2.28,49.0,15.88,2.76,27.56,0.0
2021,7,15,7,101.11,30.11,0.0,75.1,2.23,43.83,15.53,2.45,29.11,0.0
2021,7,15,8,101.1,31.03,0.0,82.7,3.11,44.09,16.12,2.07,29.7,0.0
2021,7,15,9,101.08,31.61,0.0,91.8,3.3,43.2,16.2,1.92,30.14,0.0
2021,7,15,10,101.07,31.89,0.0,101.4,3.3,42.25,16.14,1.85,30.45,0.0
2021,7,15,11,101.04,31.79,0.0,110.0,3.16,41.64,16.03,1.81,30.58,0.0
2021,7,15,12,101.01,31.33,0.0,116.1,2.8,41.38,15.89,1.78,30.53,0.0
2021,7,15,13,101.0,30.55,0.0,119.8,2.33,41.74,15.8,1.75,30.28,0.0
2021,7,15,14,100.98,29.52,0.0,124.4,1.75,42.73,15.77,1.59,29.84,0.0
2021,7,15,15,100.96,29.04,0.0,130.9,1.11,45.3,16.19,1.16,29.28,0.0
2021,7,15,16,100.96,26.83,0.0,142.5,0.49,51.49,17.25,0.7,28.27,0.0
2021,7,15,17,100.97,24.05,0.0,173.9,0.06,54.44,16.76,0.38,26.77,0.0
2021,7,15,18,100.98,23.13,0.0,233.1,0.0,49.54,15.06,0.34,26.5,0.0
2021,7,15,19,100.98,22.61,0.0,284.9,0.0,47.15,14.1,0.6,26.24,0.0
2021,7,15,20,100.98,22.16,0.0,314.7,0.0,46.07,13.44,0.91,25.91,0.0
2021,7,15,21,100.97,21.78,0.0,338.0,0.0,47.38,13.25,1.29,25.26,0.0
2021,7,15,22,100.94,21.47,0.0,355.0,0.0,51.3,13.62,1.71,24.34,0.0
2021,7,15,23,100.93,21.21,0.0,7.7,0.0,56.11,14.04,2.05,23.32,0.0
2021,7,16,0,100.91,20.99,0.0,16.7,0.0,61.11,14.45,2.28,22.33,0.0
2021,7,16,1,100.91,20.8,0.0,21.3,0.0,65.8,14.81,2.43,21.51,0.0
2021,7,16,2,100.92,21.02,0.0,24.0,0.03,70.09,15.3,2.5,21.0,0.0
2021,7,16,3,100.93,23.27,0.0,29.1,0.35,70.45,16.59,2.69,22.23,0.0
2021,7,16,4,100.96,25.1,0.0,34.7,0.9,65.09,16.48,3.01,23.44,0.0
2021,7,16,5,100.96,27.07,0.0,38.9,1.5,62.51,17.15,2.33,24.81,0.0
2021,7,16,6,100.97,29.22,0.0,56.0,2.08,48.49,15.83,1.89,27.67,0.0
2021,7,16,7,100.96,30.73,0.0,73.8,2.57,45.77,16.35,1.44,29.28,0.0
2021,7,16,8,100.94,31.65,0.0,89.7,2.93,45.69,16.96,1.31,29.98,0.0
2021,7,16,9,100.92,32.24,0.0,101.4,3.06,43.09,16.7,1.29,30.68,0.0
2021,7,16,10,100.89,32.63,0.0,109.5,3.01,40.64,16.38,1.18,31.33,0.0
2021,7,16,11,100.85,32.69,0.0,115.7,2.74,38.69,16.04,0.99,31.79,0.0
2021,7,16,12,100.82,32.4,0.0,118.5,2.33,37.47,15.73,0.75,32.02,0.0
2021,7,16,13,100.78,31.74,0.0,119.9,2.03,37.09,15.57,0.5,32.02,0.0
2021,7,16,14,100.75,30.73,0.0,119.5,1.59,37.57,15.59,0.21,31.82,0.0
2021,7,16,15,100.73,30.73,0.0,296.6,0.98,39.41,16.04,0.03,31.49,0.0
2021,7,16,16,100.72,28.04,0.0,295.6,0.41,47.49,17.8,0.17,30.33,0.0
2021,7,16,17,100.73,25.34,0.0,278.0,0.04,49.9,17.25,0.45,28.81,0.0
2021,7,16,18,100.74,24.5,0.0,290.5,0.0,50.79,16.65,0.82,27.9,0.0
2021,7,16,19,100.74,24.02,0.0,306.2,0.0,54.97,16.93,1.29,26.79,0.0
2021,7,16,20,100.74,23.67,0.0,321.9,0.0,57.05,16.66,1.99,25.81,0.0
2021,7,16,21,100.73,23.4,0.0,336.5,0.0,59.68,16.48,2.59,24.85,0.0
2021,7,16,22,100.71,23.21,0.0,350.8,0.0,64.35,16.91,2.83,24.05,0.0
2021,7,16,23,100.67,23.04,0.0,5.3,0.0,68.89,17.41,2.86,23.44,0.0
2021,7,17,0,100.62,22.84,0.0,19.3,0.0,73.39,17.97,2.8,22.97,0.0
2021,7,17,1,100.59,22.66,0.0,31.0,0.0,78.49,18.64,2.75,22.57,0.0
2021,7,17,2,100.59,22.86,0.0,40.4,0.03,82.51,19.3,2.79,22.45,0.0
2021,7,17,3,100.59,24.82,0.0,45.2,0.34,79.87,20.1,3.29,23.8,0.0
2021,7,17,4,100.6,26.55,0.0,45.4,0.87,76.46,20.59,3.51,25.03,0.02
2021,7,17,5,100.61,28.45,0.0,50.3,1.45,68.44,20.68,3.46,26.97,0.09
2021,7,17,6,100.62,30.12,0.0,57.2,1.99,59.44,20.27,3.69,28.96,0.11
2021,7,17,7,100.62,31.45,0.0,60.9,2.54,55.31,20.33,3.48,30.28,0.06
2021,7,17,8,100.61,32.42,0.0,63.2,2.88,53.68,20.58,3.13,31.08,0.07
2021,7,17,9,100.58,32.98,0.0,64.9,3.06,52.3,20.61,2.84,31.59,0.01
2021,7,17,10,100.54,33.35,0.0,66.2,3.02,51.15,20.54,2.54,31.92,0.01
2021,7,17,11,100.5,33.38,0.0,67.4,2.89,49.91,20.37,2.21,32.15,0.05
2021,7,17,12,100.47,33.11,0.0,67.1,2.51,48.42,20.03,1.91,32.3,0.01
2021,7,17,13,100.44,32.47,0.0,63.8,2.06,47.36,19.68,1.71,32.3,0.01
2021,7,17,14,100.41,31.55,0.0,58.3,1.49,47.27,19.49,1.61,32.12,0.04
2021,7,17,15,100.39,30.7,0.0,53.2,0.9,49.55,19.88,1.37,31.71,0.01
2021,7,17,16,100.37,29.04,0.0,48.9,0.36,55.48,20.9,1.06,30.87,0.01
2021,7,17,17,100.38,27.0,0.0,41.6,0.04,58.25,20.54,0.92,29.59,0.01
2021,7,17,18,100.4,26.4,0.0,35.9,0.0,60.74,20.38,1.06,28.72,0.03
2021,7,17,19,100.39,26.15,0.0,38.3,0.0,64.78,20.61,1.39,27.86,0.05
2021,7,17,20,100.4,25.98,0.0,44.1,0.0,66.79,20.54,2.04,27.24,0.04
2021,7,17,21,100.39,25.6,0.0,51.9,0.0,69.96,20.55,2.58,26.46,0.08
2021,7,17,22,100.38,25.17,0.0,55.3,0.0,74.69,20.81,2.85,25.65,0.15
2021,7,17,23,100.38,24.88,0.0,54.2,0.0,78.84,21.13,3.01,25.06,0.31
2021,7,18,0,100.38,24.6,0.0,52.5,0.0,81.24,21.15,3.1,24.61,0.16
2021,7,18,1,100.38,24.36,0.0,50.8,0.0,82.27,20.95,3.1,24.22,0.53
2021,7,18,2,100.39,24.38,0.0,48.4,0.02,82.46,20.74,3.12,23.97,0.6
2021,7,18,3,100.41,25.67,0.0,47.6,0.3,78.35,20.66,3.62,24.74,0.92
2021,7,18,4,100.43,27.15,0.0,46.8,0.8,74.21,20.62,3.33,25.59,1.26
2021,7,18,5,100.45,29.04,0.0,53.5,1.39,65.53,20.42,2.96,27.46,1.1
2021,7,18,6,100.47,30.78,0.0,60.6,2.02,55.14,19.7,3.0,29.66,0.48
2021,7,18,7,100.47,31.9,0.0,63.7,2.54,52.65,19.78,2.75,30.55,0.42
2021,7,18,8,100.45,32.78,0.0,70.3,2.99,51.03,19.79,2.5,31.13,0.25
2021,7,18,9,100.43,33.42,0.0,78.5,3.07,49.3,19.72,2.17,31.66,0.11
2021,7,18,10,100.41,33.81,0.0,86.7,3.1,46.95,19.39,1.86,32.15,0.05
2021,7,18,11,100.39,33.93,0.0,94.5,2.92,44.5,18.92,1.58,32.58,0.02
2021,7,18,12,100.37,33.64,0.0,102.1,2.46,42.44,18.45,1.3,32.88,0.03
2021,7,18,13,100.36,33.13,0.0,107.6,2.07,40.98,18.03,1.02,33.03,0.09
2021,7,18,14,100.36,32.13,0.0,111.2,1.54,39.95,17.61,0.72,33.01,0.22
2021,7,18,15,100.34,31.64,0.0,123.3,0.87,40.58,17.67,0.35,32.8,0.17
2021,7,18,16,100.33,28.77,0.0,146.3,0.34,43.68,18.13,0.06,32.08,0.02
2021,7,18,17,100.33,27.15,0.0,273.8,0.04,47.37,18.51,0.34,31.05,0.0
2021,7,18,18,100.35,26.46,0.0,296.3,0.0,49.69,18.31,0.67,29.94,1.14
2021,7,18,19,100.35,26.14,0.0,316.4,0.0,57.15,19.32,0.91,28.62,0.36
2021,7,18,20,100.35,25.77,0.0,333.9,0.0,62.26,19.76,1.06,27.64,0.03
2021,7,18,21,100.36,25.31,0.0,353.2,0.0,64.13,19.56,1.23,26.91,0.01
2021,7,18,22,100.36,25.01,0.0,13.2,0.0,65.56,19.35,1.46,26.31,0.03
2021,7,18,23,100.35,24.74,0.0,30.6,0.0,66.66,19.15,1.8,25.8,0.04
2021,7,19,0,100.34,24.52,0.0,45.1,0.0,69.53,19.39,2.02,25.35,0.11
2021,7,19,1,100.35,24.29,0.0,55.6,0.0,72.83,19.76,2.12,24.97,0.95
2021,7,19,2,100.38,24.35,0.0,61.9,0.02,75.99,20.22,2.09,24.73,2.51
2021,7,19,3,100.4,26.19,0.0,65.3,0.28,75.71,21.21,2.13,25.83,2.63
2021,7,19,4,100.44,27.74,0.0,65.3,0.78,71.52,21.18,2.34,26.76,2.97
2021,7,19,5,100.46,29.69,0.0,67.5,1.37,66.9,21.44,1.87,28.17,2.85
2021,7,19,6,100.47,31.68,0.0,78.2,1.96,55.32,20.6,1.51,30.61,2.08
2021,7,19,7,100.46,32.91,0.0,78.7,2.46,50.01,20.05,1.59,31.75,2.58
2021,7,19,8,100.44,33.67,0.0,86.8,2.78,47.91,19.85,1.65,32.29,3.64
2021,7,19,9,100.42,34.19,0.0,101.2,2.98,46.29,19.67,1.55,32.69,4.87
2021,7,19,10,100.39,34.4,0.0,117.8,3.0,45.41,19.6,1.42,32.95,5.0
2021,7,19,11,100.37,34.3,0.0,139.8,2.75,44.92,19.56,1.25,33.09,6.72
2021,7,19,12,100.37,33.9,0.0,176.7,2.47,44.71,19.48,1.04,33.1,5.71
2021,7,19,13,100.36,32.92,0.0,211.1,2.04,44.86,19.37,0.89,32.94,5.49
2021,7,19,14,100.35,31.95,0.0,244.9,1.48,45.63,19.45,0.7,32.71,7.63
2021,7,19,15,100.32,31.53,0.0,286.7,0.87,47.22,19.75,0.49,32.43,6.95
2021,7,19,16,100.31,29.44,0.0,332.0,0.34,51.5,20.44,0.57,31.7,2.11
2021,7,19,17,100.32,27.36,0.0,342.0,0.04,56.86,20.72,0.76,30.25,1.26
2021,7,19,18,100.36,26.67,0.0,347.7,0.0,60.98,20.72,1.2,29.02,0.26
2021,7,19,19,100.39,26.29,0.0,355.5,0.0,66.52,21.09,1.83,27.88,0.39
2021,7,19,20,100.41,26.04,0.0,3.9,0.0,70.08,21.06,2.88,26.96,0.74
2021,7,19,21,100.42,25.92,0.0,10.0,0.0,73.68,21.19,3.89,26.24,1.59
2021,7,19,22,100.42,25.74,0.0,12.5,0.0,77.54,21.46,4.19,25.65,2.85
2021,7,19,23,100.4,25.52,0.0,13.8,0.0,79.59,21.51,4.16,25.27,4.36
2021,7,20,0,100.37,25.28,0.0,18.2,0.0,81.45,21.53,3.98,24.92,3.86
2021,7,20,1,100.35,24.96,0.0,25.0,0.0,84.02,21.63,3.68,24.49,3.29
2021,7,20,2,100.35,24.67,0.0,31.5,0.02,87.06,21.78,3.24,24.05,3.69
2021,7,20,3,100.37,25.58,0.0,36.7,0.28,86.4,22.15,3.34,24.55,3.37
2021,7,20,4,100.37,27.0,0.0,47.1,0.78,82.47,22.36,2.98,25.54,4.26
2021,7,20,5,100.38,28.92,0.0,66.3,1.34,71.49,21.87,2.82,27.46,5.67
2021,7,20,6,100.37,30.62,0.0,90.6,1.91,64.44,21.75,2.28,29.12,4.84
2021,7,20,7,100.35,32.07,0.0,131.5,2.34,56.58,21.19,1.91,30.82,4.28
2021,7,20,8,100.33,32.99,0.0,152.8,2.71,52.03,20.74,2.24,31.8,4.63
2021,7,20,9,100.3,33.48,0.0,157.9,2.91,50.43,20.61,2.54,32.21,4.85
2021,7,20,10,100.27,33.58,0.0,159.0,2.86,49.63,20.55,2.71,32.42,5.45
2021,7,20,11,100.24,33.4,0.0,159.2,2.48,49.59,20.54,2.77,32.44,5.45
2021,7,20,12,100.22,32.89,0.0,159.2,2.06,50.05,20.54,2.76,32.26,4.95
2021,7,20,13,100.18,32.2,0.0,159.3,1.6,50.83,20.54,2.68,31.98,3.92
2021,7,20,14,100.16,31.25,0.0,161.7,1.13,52.55,20.61,2.48,31.48,3.9
2021,7,20,15,100.16,30.13,0.0,167.7,0.66,56.17,20.96,2.07,30.67,3.67
2021,7,20,16,100.16,28.39,0.0,176.9,0.26,65.45,22.1,1.47,29.24,1.58
2021,7,20,17,100.17,26.62,0.0,187.9,0.03,73.37,22.33,1.21,27.51,0.47
2021,7,20,18,100.2,25.98,0.0,198.8,0.0,73.9,21.7,1.42,26.73,0.05
2021,7,20,19,100.19,25.54,0.0,210.2,0.0,75.68,21.56,1.6,26.17,0.02
2021,7,20,20,100.18,25.17,0.0,220.4,0.0,79.08,21.73,1.69,25.61,0.03
2021,7,20,21,100.16,24.83,0.0,229.3,0.0,83.24,21.96,1.71,25.01,0.09
2021,7,20,22,100.14,24.51,0.0,242.6,0.0,86.82,22.08,1.65,24.43,0.1
2021,7,20,23,100.12,24.17,0.0,258.8,0.0,89.51,21.96,1.63,23.82,0.14
2021,7,21,0,100.12,23.86,0.0,274.4,0.0,91.36,21.64,1.83,23.19,0.26
2021,7,21,1,100.1,23.6,0.0,285.7,0.0,91.92,21.22,2.24,22.68,0.26
2021,7,21,2,100.12,23.54,0.0,292.5,0.01,92.43,20.89,2.84,22.24,0.39
2021,7,21,3,100.15,24.53,0.0,297.1,0.17,88.69,20.66,3.83,22.67,0.5
2021,7,21,4,100.18,25.88,0.0,301.9,0.49,79.78,20.07,4.46,23.76,0.5
2021,7,21,5,100.2,27.38,0.0,300.2,0.91,71.38,19.59,4.65,25.11,0.79
2021,7,21,6,100.21,28.73,0.0,294.0,1.47,65.76,19.38,4.58,26.27,1.15
2021,7,21,7,100.21,29.84,0.0,286.9,1.87,61.99,19.31,4.54,27.19,1.32
2021,7,21,8,100.2,30.68,0.0,282.2,1.86,59.17,19.22,4.57,27.91,1.28
2021,7,21,9,100.18,31.12,0.0,280.0,2.35,57.24,19.09,4.62,28.33,0.82
2021,7,21,10,100.17,31.23,0.0,279.6,2.11,56.04,18.91,4.71,28.52,0.58
2021,7,21,11,100.16,31.04,0.0,280.4,2.17,55.21,18.76,4.91,28.6,0.53
2021,7,21,12,100.16,30.43,0.0,282.4,1.89,55.12,18.6,5.21,28.46,0.51
2021,7,21,13,100.16,29.62,0.0,284.3,1.69,55.41,18.37,5.54,28.14,0.37
2021,7,21,14,100.17,28.53,0.0,285.4,1.29,56.55,18.16,5.85,27.56,0.36
2021,7,21,15,100.18,27.11,0.0,285.8,0.71,59.6,18.19,6.06,26.68,0.36
2021,7,21,16,100.21,25.9,0.0,287.0,0.25,65.04,18.52,6.28,25.55,0.73
2021,7,21,17,100.22,24.66,0.0,288.6,0.03,73.28,18.96,6.25,24.02,1.13
2021,7,21,18,100.24,23.84,0.0,294.0,0.0,81.08,19.41,5.94,22.81,5.31
2021,7,21,19,100.23,23.37,0.0,305.7,0.0,85.46,19.61,5.38,22.16,7.23
2021,7,21,20,100.22,23.09,0.0,323.0,0.0,87.16,19.65,4.95,21.88,13.09
2021,7,21,21,100.19,22.81,0.0,336.0,0.0,89.23,19.69,4.69,21.56,24.94
2021,7,21,22,100.17,22.65,0.0,346.1,0.0,91.54,19.79,4.81,21.24,40.82
2021,7,21,23,100.17,22.47,0.0,359.1,0.0,93.46,19.86,5.68,20.99,56.77
2021,7,22,0,100.17,22.29,0.0,9.5,0.0,93.43,19.71,7.14,20.84,73.79
2021,7,22,1,100.21,22.05,0.0,10.0,0.0,93.14,19.39,8.54,20.56,113.17
2021,7,22,2,100.3,21.72,0.0,7.1,0.01,93.08,18.89,8.96,20.04,147.12
2021,7,22,3,100.39,21.71,0.0,3.9,0.21,91.56,18.51,8.68,19.93,162.86
2021,7,22,4,100.48,22.13,0.0,0.5,0.62,89.25,18.44,8.05,20.26,99.91
2021,7,22,5,100.55,22.8,0.0,357.9,1.13,85.0,18.28,7.62,20.88,38.61
2021,7,22,6,100.61,23.73,0.0,357.7,1.74,78.75,18.02,7.36,21.86,14.08
2021,7,22,7,100.64,25.03,0.0,358.8,1.89,69.25,17.44,7.18,23.4,4.37
2021,7,22,8,100.64,26.32,0.0,358.8,2.55,58.47,16.35,7.1,25.05,2.49
